Signal,,,DFT
N,Amplitude,,Freq,M,theta
40175,-0.0354477,,
40176,-0.0810593,,
40177,-0.10708,,
40178,-0.0257144,,
40179,0.0859055,,
40180,-0.0852633,,
40181,-0.104692,,
40182,0.0177778,,
40183,-0.0669108,,
40184,0.116558,,
40185,-0.105663,,
40186,-0.0509966,,
40187,0.0917026,,
40188,-0.113305,,
40189,-0.0791539,,
40190,0.0732132,,
40191,-0.0268855,,
40192,-0.0757626,,
40193,0.0978443,,
40194,0.0417229,,
40195,-0.0849321,,
40196,0.0947212,,
40197,0.0970493,,
40198,-0.00686781,,
40199,0.0118227,,
40200,0.0708668,,
40201,0.0100178,,
40202,-0.0564515,,
40203,0.099266,,
40204,0.000929972,,
40205,-0.0176703,,
40206,-0.0612959,,
40207,0.0618703,,
40208,0.0508031,,
40209,-0.0683556,,
40210,0.0760816,,
40211,0.0691746,,
40212,-0.0410782,,
40213,0.0975411,,
40214,-0.0928642,,
40215,0.124024,,
40216,-0.0848763,,
40217,-0.00171063,,
40218,-0.0738881,,
40219,0.0561501,,
40220,0.0722045,,
40221,0.0679008,,
40222,-0.0676424,,
40223,0.052299,,
40224,0.105876,,
40225,-0.106714,,
40226,0.115433,,
40227,-0.0937926,,
40228,0.0135769,,
40229,0.0730661,,
40230,-0.0445994,,
40231,0.100173,,
40232,0.0994261,,
40233,-0.0369837,,
40234,0.11256,,
40235,0.0420205,,
40236,-0.0199943,,
40237,-0.0824502,,
40238,-0.0181333,,
40239,0.0571668,,
40240,-0.0186749,,
40241,0.11428,,
40242,-0.017692,,
40243,-0.0086679,,
40244,-0.114794,,
40245,-0.0213497,,
40246,0.109046,,
40247,0.0690382,,
40248,0.0455662,,
40249,-0.00550162,,
40250,0.0528722,,
40251,-0.117441,,
40252,0.105849,,
40253,-0.054736,,
40254,0.0792349,,
40255,-0.0163233,,
40256,0.096219,,
40257,0.108446,,
40258,0.0930681,,
40259,-0.0854779,,
40260,0.106318,,
40261,0.00226861,,
40262,0.0776569,,
40263,0.045621,,
40264,-0.108794,,
40265,0.06283,,
40266,-0.0163101,,
40267,-0.0766988,,
40268,-0.0655672,,
40269,-0.081897,,
40270,-0.106294,,
40271,0.0672477,,
40272,0.00758133,,
40273,0.0943833,,
40274,-0.0516186,,
40275,0.0232459,,
40276,-0.00248927,,
40277,-0.0965242,,
40278,0.0888185,,
40279,0.118671,,
40280,-0.0166604,,
40281,0.0842722,,
40282,-0.0749276,,
40283,-0.0935228,,
40284,-0.0342064,,
40285,0.0948835,,
40286,-0.0110142,,
40287,0.0842404,,
40288,0.102505,,
40289,-0.00826109,,
40290,-0.0827344,,
40291,0.12446,,
40292,-0.0908442,,
40293,0.00164903,,
40294,-0.0618696,,
40295,-0.115255,,
40296,-0.101212,,
40297,0.110104,,
40298,0.105069,,
40299,0.12237,,
40300,0.0248575,,
40301,0.0270021,,
40302,0.0452715,,
40303,0.117076,,
40304,0.0260238,,
40305,0.101608,,
40306,0.0121654,,
40307,-0.0130283,,
40308,-0.0706359,,
40309,0.0168694,,
40310,-0.103523,,
40311,-0.10483,,
40312,-0.0131359,,
40313,0.0210206,,
40314,0.0910365,,
40315,-0.0532929,,
40316,0.0829448,,
40317,-0.0584102,,
40318,-0.118456,,
40319,-0.0272229,,
40320,0.0426116,,
40321,-0.00183759,,
40322,-0.047827,,
40323,-0.0723939,,
40324,-0.107473,,
40325,0.0572505,,
40326,-0.0890918,,
40327,0.0631773,,
40328,0.0311108,,
40329,-0.0644132,,
40330,-0.121422,,
40331,0.0104908,,
40332,0.110266,,
40333,0.0680109,,
40334,-0.0371294,,
40335,-0.0161586,,
40336,-0.0259747,,
40337,0.124603,,
40338,-0.0103895,,
40339,0.0747413,,
40340,0.0390276,,
40341,-0.0185673,,
40342,-0.0551651,,
40343,-0.104219,,
40344,-0.0972898,,
40345,-0.0218817,,
40346,-0.105204,,
40347,0.120196,,
40348,0.0318025,,
40349,-0.12129,,
40350,0.0475766,,
40351,0.0862018,,
40352,-0.0707493,,
40353,-0.0444822,,
40354,-0.0996167,,
40355,-0.113312,,
40356,0.0399907,,
40357,0.111288,,
40358,0.0737112,,
40359,-0.0419424,,
40360,-0.0159275,,
40361,-0.0267717,,
40362,-0.0729603,,
40363,0.115203,,
40364,-0.0399272,,
40365,-0.0451055,,
40366,0.0291266,,
40367,0.0973248,,
40368,0.0725765,,
40369,0.0390201,,
40370,0.0856814,,
40371,0.0671234,,
40372,-0.0961555,,
40373,-0.00872848,,
40374,0.0291886,,
40375,0.0421171,,
40376,0.0738372,,
40377,-0.0101055,,
40378,-0.0476412,,
40379,-0.0877668,,
40380,0.0630514,,
40381,0.0519848,,
40382,0.0127738,,
40383,-0.0774436,,
40384,-0.0384664,,
40385,0.0063149,,
40386,-0.0921555,,
40387,0.007392,,
40388,-0.122434,,
40389,0.0330848,,
40390,0.0723085,,
40391,0.040569,,
40392,0.0273485,,
40393,0.0730314,,
40394,-0.110114,,
40395,0.0567074,,
40396,0.0928113,,
40397,-0.0314003,,
40398,0.0456685,,
40399,0.115757,,
40400,0.0883382,,
40401,0.0351229,,
40402,-0.111879,,
40403,0.00730669,,
40404,0.00772065,,
40405,-0.110932,,
40406,-0.0423389,,
40407,-0.0861888,,
40408,0.0786661,,
40409,0.0862145,,
40410,-0.0188214,,
40411,0.00848041,,
40412,-0.121787,,
40413,-0.0661547,,
40414,-0.0961967,,
40415,-0.0159598,,
40416,-0.084928,,
40417,-0.0353326,,
40418,0.0774736,,
40419,0.0472724,,
40420,0.0530127,,
40421,-0.0861063,,
40422,-0.0409609,,
40423,-0.0542261,,
40424,-0.02768,,
40425,-0.0951491,,
40426,-0.105252,,
40427,-0.0113368,,
40428,0.0355858,,
40429,-0.0436561,,
40430,0.035428,,
40431,0.0331833,,
40432,0.0254322,,
40433,-0.107884,,
40434,-0.0771512,,
40435,-0.0608335,,
40436,-0.0025654,,
40437,0.0181057,,
40438,-0.0717608,,
40439,-0.029643,,
40440,-0.0921122,,
40441,0.035472,,
40442,0.0425728,,
40443,-0.122195,,
40444,-0.0131563,,
40445,0.0114707,,
40446,-0.0356384,,
40447,-0.123966,,
40448,0.116695,,
40449,0.0014552,,
40450,-0.0466987,,
40451,-0.062867,,
40452,0.0998333,,
40453,0.041425,,
40454,-0.0032731,,
40455,0.120225,,
40456,0.0954278,,
40457,0.0422247,,
40458,-0.0912646,,
40459,0.0212054,,
40460,-0.0305372,,
40461,0.122153,,
40462,0.047841,,
40463,-0.109773,,
40464,-0.0865029,,
40465,-0.0574125,,
40466,0.0533947,,
40467,0.001227,,
40468,-0.0759502,,
40469,-0.00661471,,
40470,0.0926151,,
40471,-0.0662185,,
40472,0.104586,,
40473,-0.0547308,,
40474,-0.00734491,,
40475,0.0381796,,
40476,-0.0165904,,
40477,-0.0771391,,
40478,0.122335,,
40479,0.116658,,
40480,0.0553906,,
40481,-0.0922689,,
40482,-0.0419125,,
40483,-0.00515409,,
40484,0.0128332,,
40485,-0.0933282,,
40486,-0.0287965,,
40487,0.0145397,,
40488,-0.0861835,,
40489,-0.0248283,,
40490,0.0356521,,
40491,-0.0733273,,
40492,0.0903999,,
40493,0.0402456,,
40494,0.0729759,,
40495,0.0884439,,
40496,-0.0515379,,
40497,0.0855143,,
40498,-0.116178,,
40499,0.0621015,,
40500,0.114189,,
40501,0.0600728,,
40502,-0.116121,,
40503,0.09088,,
40504,0.0388125,,
40505,-0.0144152,,
40506,-0.0830114,,
40507,0.115472,,
40508,-0.0896393,,
40509,-0.0931317,,
40510,-0.0791769,,
40511,-0.111562,,
40512,-0.104457,,
40513,0.0287966,,
40514,-0.113702,,
40515,-0.11565,,
40516,-0.118788,,
40517,-0.10085,,
40518,-0.0935139,,
40519,0.0798361,,
40520,0.105017,,
40521,0.0890167,,
40522,0.0197951,,
40523,-0.100267,,
40524,-0.0345379,,
40525,-0.0322472,,
40526,0.089957,,
40527,-0.046418,,
40528,-0.105339,,
40529,0.10741,,
40530,-0.11665,,
40531,-0.000778824,,
40532,0.051531,,
40533,0.105402,,
40534,0.0092097,,
40535,0.0454038,,
40536,-0.0261493,,
40537,-0.0899322,,
40538,0.00406053,,
40539,-0.0769209,,
40540,-0.0955359,,
40541,0.0336034,,
40542,-0.0314918,,
40543,0.0488129,,
40544,0.100934,,
40545,-0.0671989,,
40546,-0.122957,,
40547,-0.0640436,,
40548,0.119155,,
40549,0.0967426,,
40550,0.00390359,,
40551,0.0634242,,
40552,-0.0303991,,
40553,-0.0968057,,
40554,-0.0249513,,
40555,-0.101186,,
40556,0.058561,,
40557,-0.0895839,,
40558,-0.0744196,,
40559,0.0256475,,
40560,-0.100909,,
40561,0.0814998,,
40562,-0.00470728,,
40563,0.049953,,
40564,0.115044,,
40565,-0.0839931,,
40566,0.0567419,,
40567,0.115286,,
40568,-0.0575945,,
40569,0.109699,,
40570,0.0769181,,
40571,0.0752495,,
40572,-0.0502058,,
40573,-0.122034,,
40574,0.0638819,,
40575,-0.119975,,
40576,-0.0744994,,
40577,0.0301298,,
40578,-0.000960236,,
40579,-0.0974901,,
40580,-0.120115,,
40581,0.0127465,,
40582,-0.113462,,
40583,0.0147401,,
40584,-0.0180102,,
40585,-0.0679273,,
40586,-0.0473658,,
40587,0.113835,,
40588,0.06212,,
40589,0.0501284,,
40590,-0.118617,,
40591,0.013029,,
40592,-0.0957627,,
40593,0.0668867,,
40594,-0.0916776,,
40595,-0.10143,,
40596,-0.0163192,,
40597,-0.0220177,,
40598,0.0191023,,
40599,0.0198355,,
40600,-0.00581826,,
40601,0.0860416,,
40602,0.0831259,,
40603,-0.0843852,,
40604,0.0745779,,
40605,0.0198621,,
40606,0.105485,,
40607,-0.107505,,
40608,-0.0350546,,
40609,-0.0641723,,
40610,0.0691776,,
40611,0.0662718,,
40612,-0.00639836,,
40613,0.0247778,,
40614,-0.102375,,
40615,-0.040311,,
40616,-0.110069,,
40617,0.0570262,,
40618,-0.100638,,
40619,-0.0875345,,
40620,-0.0354898,,
40621,-0.102854,,
40622,-0.0358377,,
40623,0.0524438,,
40624,-0.0676173,,
40625,-0.0574739,,
40626,-0.0149349,,
40627,-0.0707585,,
40628,0.0462252,,
40629,0.108603,,
40630,-0.104689,,
40631,-0.0122068,,
40632,0.0493481,,
40633,0.101465,,
40634,0.0207417,,
40635,0.0236147,,
40636,-0.0495227,,
40637,-0.0539529,,
40638,0.107082,,
40639,0.0629538,,
40640,-0.0538041,,
40641,-0.0535095,,
40642,-0.0788923,,
40643,-0.0804877,,
40644,-0.063814,,
40645,-0.0445015,,
40646,0.099505,,
40647,-0.124377,,
40648,-0.021718,,
40649,0.0130215,,
40650,0.0299741,,
40651,0.0952203,,
40652,0.0794114,,
40653,0.0794007,,
40654,-0.0757011,,
40655,-0.111919,,
40656,-0.0811632,,
40657,-0.11589,,
40658,0.0391734,,
40659,0.100481,,
40660,0.0370165,,
40661,-0.0392143,,
40662,0.0268502,,
40663,-0.117607,,
40664,0.0319935,,
40665,0.00972756,,
40666,-0.0490321,,
40667,-0.0313716,,
40668,0.116652,,
40669,-0.124905,,
40670,-0.0914035,,
40671,-0.104795,,
40672,-0.105448,,
40673,-0.082654,,
40674,0.0561008,,
40675,-0.0275049,,
40676,-0.0941664,,
40677,-0.0403004,,
40678,0.0124178,,
40679,0.0563942,,
40680,-0.0702362,,
40681,0.044754,,
40682,-0.105789,,
40683,0.0592661,,
40684,-0.0230938,,
40685,-0.098647,,
40686,0.0879553,,
40687,0.0313531,,
40688,0.111162,,
40689,-0.0112966,,
40690,0.0780134,,
40691,0.080877,,
40692,0.0146282,,
40693,8.7362e-05,,
40694,-0.0753939,,
40695,-0.00717623,,
40696,-0.110154,,
40697,-0.0430559,,
40698,-0.0871763,,
40699,0.0938175,,
40700,-0.0157305,,
40701,0.0604889,,
40702,0.0700193,,
40703,-0.112935,,
40704,-0.046572,,
40705,0.0299845,,
40706,0.0391208,,
40707,-0.0145453,,
40708,0.0180417,,
40709,-0.0793941,,
40710,0.0962547,,
40711,-0.0573621,,
40712,-0.11413,,
40713,0.00565132,,
40714,-0.117866,,
40715,-0.0362771,,
40716,-0.0307716,,
40717,-0.0282576,,
40718,-0.0348822,,
40719,0.124532,,
40720,0.0455747,,
40721,-0.0606041,,
40722,0.0123518,,
40723,0.0656249,,
40724,-0.033545,,
40725,0.0701453,,
40726,-0.0770996,,
40727,-0.110162,,
40728,-0.09869,,
40729,0.0529893,,
40730,-0.0646241,,
40731,-0.0361865,,
40732,0.0856739,,
40733,0.0481671,,
40734,0.0565535,,
40735,0.0705258,,
40736,-0.112255,,
40737,0.0465622,,
40738,-0.0423353,,
40739,-0.0828555,,
40740,0.0797695,,
40741,0.0320383,,
40742,-0.0606266,,
40743,0.109272,,
40744,0.0423345,,
40745,0.0474426,,
40746,0.0399696,,
40747,0.116085,,
40748,-0.108167,,
40749,0.0316508,,
40750,-0.0232713,,
40751,-0.0898431,,
40752,-0.0198814,,
40753,0.0960128,,
40754,-0.0160004,,
40755,-0.0788222,,
40756,-0.0566571,,
40757,-0.0253982,,
40758,-0.0555346,,
40759,0.0708108,,
40760,0.0152723,,
40761,0.0503326,,
40762,0.0820092,,
40763,-0.0699874,,
40764,0.0947975,,
40765,0.0620095,,
40766,-0.0292245,,
40767,0.107352,,
40768,0.111151,,
40769,0.0162886,,
40770,0.0212475,,
40771,0.0182519,,
40772,0.0390726,,
40773,-0.00828381,,
40774,-0.0820888,,
40775,0.112182,,
40776,-0.0331647,,
40777,0.0169125,,
40778,0.0102796,,
40779,0.00121506,,
40780,0.118085,,
40781,0.061865,,
40782,-0.0835404,,
40783,0.0621517,,
40784,-0.07338,,
40785,0.0148752,,
40786,-0.010909,,
40787,0.0242673,,
40788,0.0487808,,
40789,-0.0171126,,
40790,0.0532733,,
40791,0.0715656,,
40792,0.106123,,
40793,0.0709427,,
40794,-0.107052,,
40795,-0.041002,,
40796,-0.0667848,,
40797,0.000227199,,
40798,-0.107272,,
40799,-0.0384072,,
40800,0.111834,,
40801,0.0823893,,
40802,0.0356024,,
40803,0.118023,,
40804,-0.0308527,,
40805,-0.0729854,,
40806,-0.0242707,,
40807,-0.11212,,
40808,-0.117718,,
40809,-0.0746473,,
40810,0.0568231,,
40811,0.0449206,,
40812,0.115034,,
40813,0.0899841,,
40814,0.012302,,
40815,-0.0792195,,
40816,-0.0106883,,
40817,0.0139431,,
40818,0.0127599,,
40819,-0.072521,,
40820,0.000605149,,
40821,0.0923324,,
40822,0.0675464,,
40823,-0.107536,,
40824,0.105598,,
40825,0.0905428,,
40826,-0.0995843,,
40827,-0.0784964,,
40828,0.0826118,,
40829,-0.114101,,
40830,0.00105629,,
40831,0.0910995,,
40832,-0.0556495,,
40833,-0.0566142,,
40834,0.033777,,
40835,-0.0162387,,
40836,0.00242305,,
40837,-0.0228413,,
40838,0.112748,,
40839,-0.0732941,,
40840,0.0298351,,
40841,-0.035417,,
40842,-0.0540486,,
40843,0.0367314,,
40844,-0.0259326,,
40845,-0.102849,,
40846,-0.0246354,,
40847,-0.0400735,,
40848,0.0195683,,
40849,0.115537,,
40850,-0.0408443,,
40851,-0.0249415,,
40852,-0.112176,,
40853,-0.0674556,,
40854,0.0820738,,
40855,-0.109955,,
40856,-0.103172,,
40857,0.0386091,,
40858,-0.0716008,,
40859,0.041915,,
40860,0.0561907,,
40861,-0.021655,,
40862,-0.0896596,,
40863,-0.0256976,,
40864,0.0405098,,
40865,-0.0484554,,
40866,-0.0760779,,
40867,0.00494662,,
40868,-0.0930004,,
40869,0.0262442,,
40870,0.035494,,
40871,-0.0548838,,
40872,-0.0213267,,
40873,-0.117148,,
40874,0.00634464,,
40875,0.0630173,,
40876,-0.0180904,,
40877,-0.0331035,,
40878,0.119876,,
40879,0.0583937,,
40880,-0.0829548,,
40881,-0.0574588,,
40882,-0.0435178,,
40883,-0.0821587,,
40884,0.124212,,
40885,-0.123603,,
40886,-0.0642347,,
40887,-0.00774954,,
40888,-0.121953,,
40889,0.111599,,
40890,0.000262838,,
40891,-0.0850021,,
40892,0.0993923,,
40893,-0.0892118,,
40894,-0.0471145,,
40895,0.0687146,,
40896,-0.0185207,,
40897,0.0101284,,
40898,-0.0189761,,
40899,0.0179163,,
40900,-0.0364957,,
40901,0.00190877,,
40902,-0.0773539,,
40903,-0.0355164,,
40904,-0.000592693,,
40905,-0.123125,,
40906,-0.0262044,,
40907,-0.0230243,,
40908,-0.0777289,,
40909,0.0663888,,
40910,0.0494844,,
40911,0.069729,,
40912,0.0826773,,
40913,-0.115641,,
40914,-0.0886665,,
40915,0.0229491,,
40916,-0.12116,,
40917,-0.115398,,
40918,-0.123935,,
40919,-0.0488184,,
40920,0.0144282,,
40921,0.00699442,,
40922,-0.00864104,,
40923,-0.0817398,,
40924,-0.0935401,,
40925,-0.0287334,,
40926,-0.115596,,
40927,0.00369831,,
40928,-0.0827792,,
40929,0.0480896,,
40930,-0.11262,,
40931,0.0616815,,
40932,-0.0532212,,
40933,0.00168525,,
40934,-0.0245253,,
40935,-0.0875282,,
40936,-0.0353894,,
40937,0.0209598,,
40938,-0.123941,,
40939,0.0673877,,
40940,-0.119345,,
40941,0.0460141,,
40942,0.0168752,,
40943,-0.042267,,
40944,0.0684222,,
40945,0.0523287,,
40946,-0.0867843,,
40947,0.0558221,,
40948,0.0634998,,
40949,-0.0132644,,
40950,0.00388882,,
40951,0.0305577,,
40952,-0.00914876,,
40953,-0.0604968,,
40954,-0.0114806,,
40955,0.0872919,,
40956,-0.067918,,
40957,-0.0435999,,
40958,0.089898,,
40959,-0.082018,,
40960,0.0613667,,
40961,-0.0139839,,
40962,0.0539266,,
40963,0.0177789,,
40964,0.0110821,,
40965,-0.0498056,,
40966,-0.0424093,,
40967,-0.0844815,,
40968,0.123421,,
40969,-0.116137,,
40970,-0.122335,,
40971,0.0724672,,
40972,0.0373152,,
40973,-0.0044266,,
40974,0.0550946,,
40975,-0.00673953,,
40976,-0.0781536,,
40977,-0.0477344,,
40978,-0.101115,,
40979,-0.0862555,,
40980,-0.0898332,,
40981,0.00458039,,
40982,0.0106908,,
40983,0.0235389,,
40984,0.00105173,,
40985,-0.0253844,,
40986,0.00962815,,
40987,0.0485625,,
40988,0.085142,,
40989,-0.054286,,
40990,0.0543425,,
40991,-0.0971182,,
40992,0.0513592,,
40993,0.057584,,
40994,-0.0369783,,
40995,-0.0686079,,
40996,-0.0543303,,
40997,-0.0550904,,
40998,0.02654,,
40999,0.116606,,
41000,-0.120689,,
41001,0.00732146,,
41002,-0.103122,,
41003,-0.0176681,,
41004,-0.0915357,,
41005,-0.102149,,
41006,0.0695788,,
41007,-0.0868191,,
41008,-0.0528471,,
41009,-0.0161965,,
41010,-0.0202657,,
41011,-0.0201665,,
41012,0.0318506,,
41013,-0.0083453,,
41014,-0.100837,,
41015,-0.108886,,
41016,-0.0891813,,
41017,-0.0852707,,
41018,-0.103604,,
41019,-0.0298912,,
41020,0.115215,,
41021,0.0120645,,
41022,0.0154267,,
41023,0.123489,,
41024,-0.00680051,,
41025,-0.0127259,,
41026,-0.102191,,
41027,-0.0633229,,
41028,0.0872191,,
41029,0.0260021,,
41030,0.0291783,,
41031,0.102215,,
41032,-0.114082,,
41033,-0.0164259,,
41034,0.0839086,,
41035,-0.0328014,,
41036,-0.0676787,,
41037,-0.00236851,,
41038,0.0658012,,
41039,0.0958291,,
41040,-0.115785,,
41041,-0.0884065,,
41042,0.0854963,,
41043,-0.0473522,,
41044,0.06448,,
41045,0.0559672,,
41046,-0.0973589,,
41047,0.0307731,,
41048,0.076024,,
41049,0.0177967,,
41050,0.122976,,
41051,-0.0530093,,
41052,0.0145381,,
41053,-0.0074488,,
41054,0.081966,,
41055,-0.1228,,
41056,0.112618,,
41057,0.0852861,,
41058,-0.0868675,,
41059,-0.104343,,
41060,0.122367,,
41061,0.0605269,,
41062,-0.0329993,,
41063,0.0937067,,
41064,0.117664,,
41065,-0.0589409,,
41066,-0.108563,,
41067,-0.111813,,
41068,-0.0806454,,
41069,-0.072467,,
41070,-0.0623932,,
41071,0.0375404,,
41072,-0.110503,,
41073,0.124481,,
41074,0.0318563,,
41075,0.0619428,,
41076,-0.0421971,,
41077,0.0914353,,
41078,0.0261786,,
41079,0.0723064,,
41080,0.101393,,
41081,-0.00962923,,
41082,-0.0313283,,
41083,0.0725008,,
41084,0.0688602,,
41085,0.0152011,,
41086,0.0199869,,
41087,0.124202,,
41088,-0.0974362,,
41089,0.119712,,
41090,-0.030001,,
41091,-0.000726105,,
41092,0.0801958,,
41093,0.0929135,,
41094,0.107347,,
41095,0.0190556,,
41096,-0.000974318,,
41097,0.0850221,,
41098,-0.0264257,,
41099,-0.0636862,,
41100,-0.0886143,,
41101,0.00584024,,
41102,-0.03915,,
41103,-0.00634644,,
41104,-0.101177,,
41105,0.00341998,,
41106,-0.0405379,,
41107,0.0926407,,
41108,-0.0603623,,
41109,-0.0270426,,
41110,0.0105941,,
41111,-0.0633427,,
41112,0.117247,,
41113,-0.0767151,,
41114,-0.00822678,,
41115,0.0766657,,
41116,-0.0292157,,
41117,0.0659829,,
41118,0.0221382,,
41119,0.0386063,,
41120,-0.0877736,,
41121,-0.0399922,,
41122,-0.107212,,
41123,-0.0347199,,
41124,0.00627341,,
41125,0.0370152,,
41126,-0.10806,,
41127,0.0451735,,
41128,0.011798,,
41129,0.0350267,,
41130,0.0226353,,
41131,0.103344,,
41132,-0.124868,,
41133,0.0476829,,
41134,0.0836024,,
41135,0.0766847,,
41136,0.11804,,
41137,-0.0159615,,
41138,-0.010307,,
41139,-0.113234,,
41140,-0.0711012,,
41141,0.108977,,
41142,-0.067075,,
41143,0.0823693,,
41144,0.0874634,,
41145,0.0710646,,
41146,0.0181735,,
41147,-0.0171154,,
41148,0.00564775,,
41149,-0.0829121,,
41150,0.00715872,,
41151,0.0703254,,
41152,0.0919281,,
41153,0.0192738,,
41154,-0.0251463,,
41155,-0.104347,,
41156,0.0113258,,
41157,-0.0496481,,
41158,0.0646521,,
41159,0.0782473,,
41160,0.115658,,
41161,0.108169,,
41162,-0.0135871,,
41163,0.0293183,,
41164,0.119344,,
41165,0.122748,,
41166,-0.011639,,
41167,0.0100356,,
41168,-0.0857761,,
41169,0.0647076,,
41170,0.0506233,,
41171,0.0306938,,
41172,0.0159909,,
41173,-0.0593911,,
41174,0.0136389,,
41175,-0.0928908,,
41176,0.00773854,,
41177,-0.0995927,,
41178,0.105202,,
41179,-0.0417427,,
41180,-0.0671521,,
41181,-0.0940347,,
41182,-0.00206474,,
41183,-0.0959351,,
41184,-0.00434824,,
41185,-0.113754,,
41186,-0.020356,,
41187,-0.0797237,,
41188,-0.056836,,
41189,-0.0101424,,
41190,0.0131802,,
41191,0.0476335,,
41192,-0.113365,,
41193,-0.0645082,,
41194,0.0431265,,
41195,-0.0801884,,
41196,-0.0463881,,
41197,0.060961,,
41198,-0.0372676,,
41199,-0.00150252,,
41200,-0.103819,,
41201,0.0633046,,
41202,-0.00432747,,
41203,0.0290291,,
41204,-6.75261e-06,,
41205,0.0588259,,
41206,-0.11658,,
41207,0.0349075,,
41208,-0.0693881,,
41209,-0.0169987,,
41210,-0.0343992,,
41211,0.122765,,
41212,0.0923085,,
41213,0.0295853,,
41214,0.047799,,
41215,0.033693,,
41216,0.03384,,
41217,0.0631922,,
41218,0.0933476,,
41219,0.0400585,,
41220,0.0621342,,
41221,0.0986192,,
41222,-0.0142208,,
41223,-0.0679305,,
41224,0.0109416,,
41225,-0.12441,,
41226,0.101599,,
41227,0.10682,,
41228,-0.0456862,,
41229,-0.0709612,,
41230,-0.0551377,,
41231,0.0467263,,
41232,-0.00930887,,
41233,0.00973843,,
41234,-0.0455732,,
41235,-0.0593182,,
41236,0.0749004,,
41237,0.000334968,,
41238,-0.042469,,
41239,-0.0157198,,
41240,0.0847972,,
41241,0.107693,,
41242,0.102797,,
41243,0.090303,,
41244,-0.0915923,,
41245,0.0982357,,
41246,-0.122096,,
41247,-0.0945516,,
41248,0.10346,,
41249,-0.120342,,
41250,0.0488786,,
41251,-0.121235,,
41252,-0.0311996,,
41253,0.0287582,,
41254,-0.0279552,,
41255,0.124361,,
41256,-0.0733894,,
41257,0.0653788,,
41258,-0.118504,,
41259,0.0193447,,
41260,-0.0737008,,
41261,0.0858225,,
41262,-0.0616298,,
41263,-0.0610949,,
41264,0.0602008,,
41265,-0.0274089,,
41266,-0.0163933,,
41267,-0.0980215,,
41268,-0.112905,,
41269,0.0513163,,
41270,-0.091951,,
41271,-0.0758616,,
41272,-0.124583,,
41273,-0.101017,,
41274,-0.0452248,,
41275,0.067603,,
41276,0.0348148,,
41277,-0.0655791,,
41278,-0.0795301,,
41279,0.0563467,,
41280,0.0408848,,
41281,0.00128232,,
41282,-0.0619904,,
41283,0.0730892,,
41284,-0.0423962,,
41285,-0.0851369,,
41286,-0.103951,,
41287,0.111775,,
41288,0.0352022,,
41289,-0.0447811,,
41290,-0.0103945,,
41291,0.0940207,,
41292,0.0125447,,
41293,-0.073875,,
41294,-0.109358,,
41295,-0.0469847,,
41296,0.0433042,,
41297,-0.0157132,,
41298,0.0303979,,
41299,-0.0701033,,
41300,0.048151,,
41301,-0.0262768,,
41302,-0.0545578,,
41303,-0.0969513,,
41304,-0.0648692,,
41305,0.00741189,,
41306,-0.0404352,,
41307,0.0155751,,
41308,0.0714368,,
41309,0.0882886,,
41310,-0.0875309,,
41311,-0.0849824,,
41312,-0.113795,,
41313,0.119201,,
41314,-0.0727994,,
41315,0.0985085,,
41316,-0.0972273,,
41317,0.0896281,,
41318,0.100149,,
41319,0.098935,,
41320,0.0983252,,
41321,0.00769972,,
41322,-0.112037,,
41323,0.0849509,,
41324,0.0137228,,
41325,-0.0973871,,
41326,0.079762,,
41327,-0.0762941,,
41328,0.0826337,,
41329,-0.106889,,
41330,-0.114125,,
41331,-0.0102682,,
41332,0.0363154,,
41333,0.0458095,,
41334,0.0706435,,
41335,0.117588,,
41336,-0.0751431,,
41337,0.0718794,,
41338,-0.0296442,,
41339,-0.000563984,,
41340,0.111204,,
41341,0.0109583,,
41342,0.123056,,
41343,-0.0160741,,
41344,-0.0963152,,
41345,-0.120363,,
41346,0.0802099,,
41347,0.068764,,
41348,0.0832199,,
41349,-0.0899577,,
41350,-0.0218913,,
41351,0.0460844,,
41352,0.0449983,,
41353,-0.0950153,,
41354,-0.028154,,
41355,-0.0070245,,
41356,0.0705591,,
41357,-0.120339,,
41358,0.0832306,,
41359,-0.0519799,,
41360,-0.0402805,,
41361,-0.0154639,,
41362,0.113529,,
41363,0.0493974,,
41364,0.0549739,,
41365,-0.0568084,,
41366,-0.0222488,,
41367,0.0140481,,
41368,-0.0144317,,
41369,0.0861769,,
41370,-0.070333,,
41371,0.0248277,,
41372,0.082673,,
41373,0.00264719,,
41374,-0.0403208,,
41375,0.0374507,,
41376,-0.0531536,,
41377,-0.0441727,,
41378,0.120512,,
41379,0.10044,,
41380,0.111113,,
41381,-0.039132,,
41382,-0.061094,,
41383,-0.00233459,,
41384,0.0742995,,
41385,-0.113583,,
41386,0.0681257,,
41387,-0.101436,,
41388,0.0519284,,
41389,0.0738565,,
41390,-0.0291976,,
41391,-0.086828,,
41392,-0.124143,,
